lot,wafer,IC X,IC Y,Set temperature [C],PS_VDD set voltage [mV],Test Stage,Sample Time,Test Name,Soft Bin,Hard Bin,iddq meas,nelvt_leak,nelvt_ref,nlvt_leak,nlvt_ref,nlvtll_leak,nlvtll_ref,nsvt_leak,nsvt_ref,nulvt_leak,nulvt_ref,nulvtll_leak,nulvtll_ref,pelvt_leak,pelvt_ref,plvt_leak,plvt_ref,plvtll_leak,plvtll_ref,psvt_leak,psvt_ref,pulvt_leak,pulvt_ref,pulvtll_leak,pulvtll_ref,nelvt_ratio,nelvt_1/ratio,nlvt_ratio,nlvt_1/ratio,nlvtll_ratio,nlvtll_1/ratio,nsvt_ratio,nsvt_1/ratio,nulvt_ratio,nulvt_1/ratio,nulvtll_ratio,nulvtll_1/ratio,pelvt_ratio,pelvt_1/ratio,plvt_ratio,plvt_1/ratio,plvtll_ratio,plvtll_1/ratio,psvt_ratio,psvt_1/ratio,pulvt_ratio,pulvt_1/ratio,pulvtll_ratio,pulvtll_1/ratio,iddq_est,ult
U2451B,1,0,0,-5.0,850.0,WS1,10/03/2024,PRTN_FULL,5.0,1.0,2475.7786898,2.3973323125878885,2.6714700032836807,4.146766380270853,4.254595630385004,5.002879672629173,5.059154427823482,3.964753209839783,6.617493047167454,3.2366673707914524,3.0775076448708805,3.505560598083696,3.47181508160887,2.39871670122832,2.832062104649113,4.098686198470884,4.264459620892203,5.14462830431863,5.251855199834124,3.964308561342726,6.518740080642051,2.944252289364637,3.218784541269714,3.697695634846177,3.658060138193234,1.1143511432505009,0.8973832046181198,1.0260032131607828,0.9746558170313372,1.0112484726550968,0.9888766480649772,1.6690806960554472,0.5991322063476671,0.9508260480033036,1.051717085475266,0.990373717546554,1.009719848460128,1.1806571835677335,0.8469859108282217,1.0404455023863903,0.9611267459048808,1.0208424961285314,0.9795830441938154,1.6443573903929742,0.6081403020063763,1.0932434536594418,0.91470934186953,0.9892810278165062,1.010835113463312,56.215759233074856,U2451B_1_0_0
U2451B,1,0,1,-5.0,850.0,WS1,10/03/2024,PRTN_FULL,5.0,1.0,2687.6875375,2.383483245279566,2.6328414373612863,4.107673263040523,4.254614207034245,5.0483922475052045,5.081404525639104,3.947499909697541,6.6193045272007724,3.2562373742055883,3.1032475582129204,3.5249942186373584,3.4512949929054835,2.3603132856743274,2.733255284792901,4.088232856885254,4.306028329660136,5.146673966298505,5.256614478873392,3.985562532386441,6.545678053481939,2.921451988432213,3.2037709674990804,3.7322239564853934,3.6523752797568494,1.1046192342973538,0.905289324095554,1.035772305776082,0.9654631567415016,1.006539166632746,0.9935033162647592,1.6768346240970395,0.596361731580114,0.9530163810523818,1.0492999069918776,0.9790923839414508,1.02135407894236,1.1580052958995342,0.8635539090718958,1.0532737445246247,0.9494207989123769,1.021361468259851,0.9790853004311532,1.6423473475305317,0.6088845952737229,1.0966365287482862,0.9118791630454,0.978605604149292,1.021862122759154,56.16874554367647,U2451B_1_0_1
U2451B,1,0,3,-5.0,850.0,WS1,10/03/2024,PRTN_FULL,5.0,1.0,3184.2178072,2.359282254032738,2.6404385844033724,4.158740770482418,4.235754616391274,5.076569747281176,5.115414725570224,3.950924272136416,6.653329613065351,3.25993900625667,3.092969699430544,3.5242598935508167,3.454188289517585,2.35087268915266,2.791746018068943,4.091140824110534,4.326087447179801,5.137604957423397,5.2861339219086325,3.9610203635395305,6.510131797233242,2.889339013395551,3.1739488530141537,3.699115415042587,3.621438100848178,1.119170281508307,0.8935190797349434,1.018518549281907,0.9818181521632928,1.007651816132311,0.9924062895438612,1.6839932012839214,0.5938266254504907,0.9487814629336104,1.0539834925821834,0.9801173562252152,1.020285982743291,1.1875360290459582,0.8420797142494947,1.0574281436817436,0.94569073650547,1.0289101567201315,0.9719021563434762,1.6435491867595071,0.6084393506784201,1.0985034425863822,0.9103294183999462,0.9790011109470844,1.021449300535115,56.17354562460321,U2451B_1_0_3
U2451B,1,0,5,-5.0,850.0,WS1,10/03/2024,PRTN_FULL,5.0,1.0,3447.3333449,2.4431712836019104,2.6816161791453745,4.144313002972152,4.298855938734701,5.073048574211159,5.098524888209397,4.009301681077659,6.647597034880895,3.2417684993179545,3.1064375189275824,3.499345727255613,3.4714833753857843,2.3345930872817164,2.7640283551773965,4.074697836802181,4.297159438040333,5.14915695380495,5.262489926592112,4.024858411983609,6.568674285886629,2.903318083149581,3.1956345778513207,3.6886775263799576,3.647226397913356,1.097596471088155,0.9110816464347796,1.0372903628784111,0.9640502175543856,1.005021894355151,0.9950031990513268,1.6580436105007916,0.6031204448826062,0.958253965260368,1.0435646877060292,0.992037839630187,1.0080260651879782,1.183944375675203,0.8446342755162803,1.0545958522933665,0.9482305452134672,1.022010005483211,0.9784640019519136,1.6320261767045183,0.61273526998155,1.1006835924724545,0.9085263075046938,0.9887626044374552,1.011365109796945,56.33729717214959,U2451B_1_0_5
U2451B,1,0,7,-5.0,850.0,WS1,10/03/2024,PRTN_FULL,5.0,1.0,3123.8436586,2.4117953433178148,2.634833211742741,4.120878133339238,4.227374436285511,5.052141869301185,5.098541416639043,3.973503487123616,6.636564230836285,3.2691629760362333,3.0539631292899525,3.5366047006120453,3.4812099270813817,2.309858916982267,2.7749543908262546,4.067899245079218,4.296692892757556,5.171050312829942,5.234119486477264,4.001070215455544,6.547623651775227,2.868267563989201,3.188630161536398,3.70644364814203,3.5918560001283764,1.0924779413986685,0.9153502895625776,1.0258431090414162,0.9748079323108532,1.0091841338858278,0.990899446813076,1.6702047078459807,0.5987290032786902,0.9341727994830028,1.0704657645281772,0.9843367358752092,1.0159125059077108,1.2013523295403752,0.8323952727361752,1.056243685965207,0.9467512216048792,1.012196588668039,0.9879503756438374,1.6364680695886624,0.6110721123030264,1.1116920197994484,0.8995297098385235,0.9690842060768698,1.0319020718006395,56.12174709180947,U2451B_1_0_7
U2451B,1,0,8,-5.0,850.0,WS1,10/03/2024,PRTN_FULL,5.0,1.0,3220.6881132,2.366845387829881,2.667644502173968,4.138448101406421,4.279450314057343,5.045234620419195,5.110551262762541,3.9565964545932353,6.639771092488375,3.2462864655187933,3.0820165501781407,3.5144786250327336,3.495849859072833,2.3596255788134104,2.7830496922913226,4.083174024872919,4.279971274852534,5.187632436591261,5.23603128244342,4.035196209721419,6.58196560409961,2.892355415809292,3.211410474279344,3.69641948499378,3.628333796020439,1.127088620106227,0.8872416792796215,1.0340712772507654,0.9670513261509892,1.0129462051336513,0.9872192569871536,1.678152212055952,0.5958935028753272,0.949397591036563,1.053299491636785,0.9946994226036228,1.0053288232363735,1.1794454668061534,0.847856071470538,1.0481971252708828,0.9540190255163814,1.0093296598098924,0.9907565781712492,1.631138924110462,0.6130685652942454,1.1103097692372563,0.9006495553821566,0.981580637898446,1.01876500145825,56.29410560705599,U2451B_1_0_8
U2451B,1,0,9,-5.0,850.0,WS1,10/03/2024,PRTN_FULL,5.0,1.0,2492.7996359,2.3582481046465853,2.691228635284733,4.116303932768583,4.252690056450922,5.070563573108498,5.066549916773091,3.9853105390301775,6.6377961482938606,3.2858647068494564,3.086918584540338,3.5086009268664844,3.4490902633556533,2.3515653950135227,2.790840106503089,4.10806339718157,4.308233315319323,5.183628103285021,5.280333680325619,4.005020619261552,6.577079967150709,2.891485310563973,3.1973574274572263,3.63952279528043,3.651685816867504,1.141198260684301,0.8762719278947781,1.0331331519513447,0.9679294465686596,0.999208439796181,1.000792187267734,1.6655656023003826,0.600396645211007,0.939453951985786,1.064448127432147,0.9830386342729552,1.0172540174268832,1.1868009762437588,0.8426012617254609,1.0487261024927426,0.9535378185238984,1.018655963567161,0.9816857072118528,1.6422087655477275,0.608935977556099,1.1057837353611155,0.9043359637347445,1.0033419275743638,0.9966692037056168,56.286887745956605,U2451B_1_0_9
U2451B,1,1,0,-5.0,850.0,WS1,10/03/2024,PRTN_FULL,5.0,1.0,2438.2557805,2.3736379892817228,2.6577298266388145,4.129901499417413,4.256780599600506,5.042045973504657,5.080546973510568,3.983955590662909,6.654338847956324,3.2372399101670446,3.119706899561209,3.520101354259504,3.507560124061224,2.328741011427623,2.769489821109914,4.045548856308527,4.272702534092452,5.169171128369749,5.28831305557544,3.975941030327064,6.513889644106585,2.881455286815194,3.1808115990207875,3.690630618743836,3.643155227317344,1.1196862531860048,0.8931073299815513,1.0307220644853132,0.970193648177451,1.0076359874955978,0.9924218789420408,1.6702843936192264,0.5987004391708215,0.9636934506346888,1.0376743759557563,0.9964372530969584,1.0035754854527652,1.1892648463351845,0.8408555950187048,1.056149038326334,0.9468360654711074,1.0230485554157434,0.977470712124336,1.638326523059812,0.6103789360208581,1.103890667183132,0.9058868144539746,0.987136238672769,1.0130313940703126,56.22127659225214,U2451B_1_1_0
U2451B,1,1,1,-5.0,850.0,WS1,10/03/2024,PRTN_FULL,5.0,1.0,2812.3526149,2.339597467409348,2.6873344265330403,4.125551440480057,4.28008360562658,5.0645738300553536,5.077466325849842,4.000943967619472,6.629191822379446,3.255594655916352,3.103710475131392,3.512596467558432,3.4670906325357533,2.363221447261505,2.80219302623676,4.088649747952985,4.319761390743828,5.1101675417236825,5.27413966708547,4.01772091610133,6.5293387808890335,2.9169494240252605,3.19786999768241,3.711821880070533,3.633706624017403,1.1486311059777066,0.8706015315063291,1.0374573356740262,0.9638950592125404,1.0025456230330732,0.997460840709302,1.656906938970145,0.6035341976547897,0.9533467163951316,1.0489363237975764,0.9870449579270036,1.013125078010838,1.185751352030058,0.8433471303135825,1.056525175067038,0.9464989794838998,1.0320874264929638,0.9689101662617896,1.6251349750855515,0.6153335048046439,1.0963062888041066,0.9121538480736424,0.9789550095405856,1.0214974031026112,56.31916769435709,U2451B_1_1_1
U2451B,1,1,2,-5.0,850.0,WS1,10/03/2024,PRTN_FULL,5.0,1.0,2789.7759602,2.396195901989621,2.649218500036239,4.126674104131497,4.295140183591951,5.065981730707609,5.076805157103529,4.013424956230506,6.5755094487325945,3.2798153426156853,3.084392218530157,3.5147137309310104,3.4831339053150714,2.341996432779978,2.7808475753259425,4.087606658860337,4.283782313126552,5.161859014901469,5.252871201865439,3.9849864626406633,6.536583307440531,2.925749145397085,3.2232489367751747,3.69736794624979,3.615977632281685,1.1055934524537527,0.9044916083580282,1.0408236936596935,0.9607775131289036,1.0021364913991524,0.9978680634649184,1.6383785720285282,0.6103595451458258,0.9404164248071124,1.0633587138858287,0.9910149650772344,1.0090664977214197,1.1873833522560249,0.842187991014025,1.047992791537557,0.954205036594627,1.0176316684940894,0.9826738209511688,1.6403025126236048,0.6096436433548688,1.1016832874568652,0.9077018879976008,0.9779869585198686,1.022508522520021,56.26469879219695,U2451B_1_1_2
