lot,wafer,IC X,IC Y,Set temperature [C],PS_VDD set voltage [mV],Test Stage,Sample Time,Test Name,Soft Bin,Hard Bin,iddq meas,nelvt_leak,nelvt_ref,nlvt_leak,nlvt_ref,nlvtll_leak,nlvtll_ref,nsvt_leak,nsvt_ref,nulvt_leak,nulvt_ref,nulvtll_leak,nulvtll_ref,pelvt_leak,pelvt_ref,plvt_leak,plvt_ref,plvtll_leak,plvtll_ref,psvt_leak,psvt_ref,pulvt_leak,pulvt_ref,pulvtll_leak,pulvtll_ref,nelvt_ratio,nelvt_1/ratio,nlvt_ratio,nlvt_1/ratio,nlvtll_ratio,nlvtll_1/ratio,nsvt_ratio,nsvt_1/ratio,nulvt_ratio,nulvt_1/ratio,nulvtll_ratio,nulvtll_1/ratio,pelvt_ratio,pelvt_1/ratio,plvt_ratio,plvt_1/ratio,plvtll_ratio,plvtll_1/ratio,psvt_ratio,psvt_1/ratio,pulvt_ratio,pulvt_1/ratio,pulvtll_ratio,pulvtll_1/ratio,iddq_est,ult
U4384K,1,0,0,-5.0,850.0,WS1,14/03/2024,PRTN_FULL,5.0,1.0,2475.7786898,2.394221603813724,2.6705057201576574,4.125860524152867,4.2849865755159255,5.045243898923,5.096532312048927,3.9097733414055336,6.610388056678965,3.2564252249112595,3.094659754952932,3.4792468508844494,3.4732339028370265,2.365203446435398,2.7764968696035286,4.067545200009151,4.254856932433645,5.192126919709342,5.252499179700986,3.948116831086477,6.541572596576748,2.9106325118281275,3.187294162801192,3.6869210606925336,3.6483485212558433,1.1153962172523395,0.8965423985957152,1.038567966714224,0.962864282405856,1.0101656954853808,0.9899366059144424,1.690734341725953,0.5914589745537253,0.9503242178813625,1.0522724573192337,0.998271767337838,1.0017312246210976,1.1738934651849893,0.8518660591081951,1.046050313693889,0.955976961059098,1.011627654894658,0.9885059934468984,1.65688425050395,0.6035424621218076,1.0950520719633194,0.913198582609044,0.9895380077843476,1.0105726027028286,56.17339610741867,U4384K_1_0_0
U4384K,1,0,1,-5.0,850.0,WS1,14/03/2024,PRTN_FULL,5.0,1.0,2687.6875375,2.3958981899079714,2.681462090639812,4.096705807753731,4.212396431969226,5.062425717949567,5.136082396007025,3.9995184037766016,6.660750956057525,3.265093218464572,3.110290562271216,3.555478369983653,3.443052800009635,2.366591142009592,2.775044807986433,4.124682506974273,4.31015429397327,5.151472816474132,5.258375191630479,3.968818687523017,6.537411430500831,2.8869004544583867,3.188447371212722,3.710579083441552,3.6670955388262616,1.119188662496051,0.8935044050301292,1.0282399151036257,0.9725356750999308,1.0145496807580403,0.9856589765548306,1.6653882501873267,0.6004605832228717,0.9525885952297092,1.0497711236600078,0.968379622015663,1.032652874209104,1.1725915637586657,0.8528118663881271,1.0449663184221791,0.9569686432668232,1.0207518080682632,0.9796700746408324,1.6471932696378482,0.6070933013342508,1.104453520830149,0.905425154739298,0.9882811971831202,1.0118577615867643,56.29143485320711,U4384K_1_0_1
U4384K,1,0,3,-5.0,850.0,WS1,14/03/2024,PRTN_FULL,5.0,1.0,3184.2178072,2.366152886937168,2.6604846545744363,4.149778872109987,4.275874347780088,5.070873063255987,5.084696506043644,3.9811962314684815,6.633561456752005,3.2420659561805643,3.07210300455671,3.528033419856925,3.46283993441915,2.28980072447791,2.7637577446741326,4.087432670661976,4.279224535268941,5.143260988857315,5.243959661459086,4.011463740112776,6.547015912024836,2.887423777711533,3.2031371341009978,3.691845626545271,3.6217584608316393,1.1243925400011927,0.8893691165888911,1.0303860710549106,0.970510013762316,1.002726047884697,0.9972813632492664,1.6662231829515186,0.6001596966311665,0.9475757267368844,1.0553246266065155,0.9815212959517772,1.0188265951278257,1.2069861429990978,0.828509925984086,1.046922329995445,0.9551806961690756,1.0195787600162487,0.9807972068622371,1.6320765526452887,0.6127163571948806,1.10934084522906,0.9014362035804396,0.9810156835351708,1.019351695170069,56.20271329917245,U4384K_1_0_3
U4384K,1,0,5,-5.0,850.0,WS1,14/03/2024,PRTN_FULL,5.0,1.0,3447.3333449,2.3967944116441067,2.659907219034034,4.134793050578427,4.268141800638262,5.0615632620446265,5.069813062201737,4.007720711716596,6.626642478560396,3.2554956725700896,3.067271669941147,3.497717676855738,3.491687950433504,2.358107853046942,2.7932671483705063,4.100598244374439,4.274862108488718,5.1626604630541575,5.257235539358619,3.992487549154136,6.558207620078248,2.877041182048916,3.205925901737777,3.68247596187917,3.6461001426014703,1.1097769613078503,0.9010819604882764,1.032250404900236,0.9687571884233336,1.0016298917409516,0.9983727604832972,1.6534691300188076,0.604789035274354,0.9421826899618186,1.0613652857924236,0.9982760968782208,1.0017268800957673,1.1845374861719278,0.8442113581662173,1.0424971805890395,0.9592352081326228,1.0183190579704542,0.9820104928538166,1.6426369623789296,0.6087772422652427,1.1143135252080898,0.8974134993230539,0.9901219126331684,1.0099766374633212,56.27856383750792,U4384K_1_0_5
U4384K,1,0,7,-5.0,850.0,WS1,14/03/2024,PRTN_FULL,5.0,1.0,3123.8436586,2.369891313947363,2.6957286437624908,4.1496365018694,4.242987600920495,5.04178144239471,5.138190048707743,3.94740813922494,6.639917608976725,3.2636610921709326,3.08528361254067,3.55138108175105,3.46906447076794,2.325297658320024,2.791517544768276,4.067126716264958,4.296939728046882,5.147767301175127,5.263551885381086,3.990946006276697,6.5453881723038165,2.8790691255006418,3.2236410919042644,3.6947222178791375,3.6058150653807326,1.137490410592882,0.8791282903904049,1.022496211176338,0.9779987339508504,1.0191219328752263,0.9812368547291704,1.6820955358014864,0.5944965542777682,0.9453443618707332,1.05781558586874,0.9768212396562852,1.023728763670076,1.2004990134403202,0.8329869402676627,1.056505004101021,0.9465170501969355,1.0224921946606889,0.9780025756889492,1.6400593147613776,0.6097340449820842,1.119681727455469,0.8931109399030283,0.9759367153318927,1.0246566035379905,56.21600180478909,U4384K_1_0_7
U4384K,1,0,8,-5.0,850.0,WS1,14/03/2024,PRTN_FULL,5.0,1.0,3220.6881132,2.402440791323054,2.6626634952989985,4.097265858325939,4.255855017313188,5.060523553633792,5.058605166519168,3.958725517155241,6.639075339328347,3.2712895843326257,3.110947245657884,3.492150894940631,3.479030549546964,2.355735046070038,2.7640278875465225,4.1004891087116215,4.317529523224473,5.120342348643905,5.271675394037847,4.027136756561965,6.55870392819434,2.9364386273391765,3.1527586699324366,3.699122659262678,3.612844773441205,1.1083159697070564,0.9022697744437574,1.038706094373882,0.9627362402285572,0.9996209113356964,1.0003792324270178,1.677073924564292,0.5962766371552778,0.9509849756369236,1.0515413235947797,0.9962429042190944,1.003771264783914,1.1733186599900614,0.8522833856647866,1.0529303721479817,0.9497304156589164,1.029555259216998,0.9712931783385038,1.6286270679800845,0.6140141102040363,1.073667482977254,0.9313870596388224,0.9766761219432852,1.023880872617534,56.24915562274471,U4384K_1_0_8
U4384K,1,0,9,-5.0,850.0,WS1,14/03/2024,PRTN_FULL,5.0,1.0,2492.7996359,2.3933514692601,2.7067460138009127,4.064524381338147,4.261549705542062,5.052365988994751,5.0764407877394415,3.9572738333251327,6.602171898557156,3.238938351022317,3.0968927686889858,3.502400947023669,3.48327291257024,2.3762760009993125,2.767390780148369,4.080317138507398,4.329156868074082,5.152926759322154,5.280941448030035,4.020942227037319,6.544753844181565,2.9125852224377584,3.227556804365693,3.688129021742211,3.6093250594184334,1.1309438035182096,0.8842172324470399,1.048474386107397,0.9537667426599092,1.0047650543917703,0.99525754367059,1.668363670706514,0.5993896999546404,0.9561444007452328,1.0458671297144924,0.9945385937410494,1.0054913970089456,1.1645914780036402,0.858670202287771,1.0609853893998324,0.942520047863873,1.0248431027039708,0.975759116065255,1.6276667195499153,0.6143763879847106,1.108141584837237,0.9024117618931152,0.9786330787618296,1.0218334345137852,56.27333152025126,U4384K_1_0_9
U4384K,1,1,0,-5.0,850.0,WS1,14/03/2024,PRTN_FULL,5.0,1.0,2438.2557805,2.3604434945937074,2.630932171799813,4.093706657960665,4.25133602053842,5.083286153742665,5.115068723240015,3.974037229895103,6.6386334451160165,3.242823080588914,3.077056232158713,3.497660495231081,3.428665888137716,2.3588207442194222,2.8000937124078087,4.121060058347379,4.305357344650741,5.1621870941725065,5.232868636486713,3.954318815344192,6.55731334852769,2.928175579822993,3.184215838195336,3.67222846145524,3.6499214975052174,1.1145923119217325,0.8971890343257821,1.0385052901314331,0.9629223938507236,1.0062523667832373,0.9937864824077636,1.670501070089685,0.5986227832504846,0.9488819327139804,1.053871894409257,0.9802740697139024,1.0201228726695326,1.187073549047667,0.8424077857705218,1.044720844562811,0.9571934983440238,1.013692169815774,0.9864927734242416,1.658266228580997,0.6030394774762523,1.087440200012808,0.9195907967980416,0.9939254966884116,1.0061116284186569,56.18271758700887,U4384K_1_1_0
U4384K,1,1,1,-5.0,850.0,WS1,14/03/2024,PRTN_FULL,5.0,1.0,2812.3526149,2.400213473602156,2.660617633640424,4.119498323111577,4.254911733083049,5.07519824985655,5.0746756261992125,3.926512355620004,6.606437453829715,3.2813445366408884,3.1070909692564497,3.533046982119994,3.472548957395425,2.358439590748993,2.739327539050774,4.084429886798251,4.277958592463882,5.138779539557995,5.273307208429266,3.984539152908392,6.553993792637214,2.9359199188981666,3.182484692638011,3.658049084345764,3.674399428981185,1.1084920832676863,0.902126424802362,1.0328713351360683,0.9681748016254724,0.9998970239916536,1.000102986613497,1.6825204801339648,0.5943464057687895,0.9468956808897544,1.0560825444470778,0.982876529796876,1.0174217917347796,1.1614999806634094,0.8609556751166142,1.0473820609067517,0.9547614355111912,1.0261789142413458,0.9744889376715564,1.6448561655752154,0.6079558936086636,1.0839821182290212,0.922524443146508,1.0044696897877587,0.9955501994403604,56.1898674488622,U4384K_1_1_1
U4384K,1,1,2,-5.0,850.0,WS1,14/03/2024,PRTN_FULL,5.0,1.0,2789.7759602,2.419545944102479,2.6402989374326684,4.125649218195475,4.234651998986325,5.0886662200372434,5.08034822251144,3.939311417186813,6.647763262474904,3.278794120500041,3.0820194679419632,3.535202238912003,3.4887428407751697,2.3458019070074,2.8182842311465137,4.075860948751571,4.308159566400611,5.147595340524576,5.270475493478408,4.020163222017487,6.567708486606303,2.938933951118684,3.2138185892980045,3.699597563310392,3.646642093544058,1.0912373637162227,0.9163909093017923,1.0264207582918372,0.9742593297354912,0.9983653874775574,1.0016372888553082,1.6875444864479086,0.5925769708773057,0.9399856638366584,1.063846012202342,0.9868580649713744,1.0133169454606492,1.201416122447386,0.8323510741331784,1.056993754342918,0.9460793839994368,1.0238713699941515,0.9766851865441968,1.6336919980354303,0.6121104842299121,1.0935320911430104,0.9144679045996296,0.985686154004559,1.0145217074798991,56.26851366374381,U4384K_1_1_2
