lot,wafer,IC X,IC Y,Set temperature [C],PS_VDD set voltage [mV],Test Stage,Sample Time,Test Name,Soft Bin,Hard Bin,iddq meas,nelvt_leak,nelvt_ref,nlvt_leak,nlvt_ref,nlvtll_leak,nlvtll_ref,nsvt_leak,nsvt_ref,nulvt_leak,nulvt_ref,nulvtll_leak,nulvtll_ref,pelvt_leak,pelvt_ref,plvt_leak,plvt_ref,plvtll_leak,plvtll_ref,psvt_leak,psvt_ref,pulvt_leak,pulvt_ref,pulvtll_leak,pulvtll_ref,nelvt_ratio,nelvt_1/ratio,nlvt_ratio,nlvt_1/ratio,nlvtll_ratio,nlvtll_1/ratio,nsvt_ratio,nsvt_1/ratio,nulvt_ratio,nulvt_1/ratio,nulvtll_ratio,nulvtll_1/ratio,pelvt_ratio,pelvt_1/ratio,plvt_ratio,plvt_1/ratio,plvtll_ratio,plvtll_1/ratio,psvt_ratio,psvt_1/ratio,pulvt_ratio,pulvt_1/ratio,pulvtll_ratio,pulvtll_1/ratio,iddq_est,ult
U5574B,1,0,0,-5,850,WS1,11/03/2024,PRTN_FULL,5,1,2475.77869,2.431090559,2.653868662,4.162832178,4.266067921,5.045701683,5.094508682,3.987541879,6.657799001,3.250665004,3.101666326,3.43926766,3.479678759,2.330572287,2.779745923,4.076055348,4.302706901,5.132884113,5.2733745,3.996661225,6.542153505,2.918865717,3.207660888,3.674845361,3.589370935,1.091637106,0.91605534,1.024799401,0.975800727,1.009672986,0.990419685,1.669649925,0.598927946,0.954163632,1.048038268,1.011749914,0.988386543,1.192731047,0.838411981,1.055605612,0.947323497,1.027370652,0.973358542,1.63690469,0.610909118,1.09894089,0.90996705,0.976740674,1.023813205,56.22618232,U5574B_1_0_0
U5574B,1,0,1,-5,850,WS1,11/03/2024,PRTN_FULL,5,1,2687.687538,2.401676173,2.660243005,4.168091841,4.271843438,5.046438486,5.101607124,3.974342552,6.617086457,3.239783744,3.048560534,3.492892031,3.45776233,2.300744257,2.802345028,4.105506909,4.290405354,5.147515687,5.289202466,4.000189122,6.539977442,2.92469391,3.220864263,3.72285008,3.60669094,1.107660989,0.902803303,1.024891869,0.975712687,1.010932193,0.989186028,1.664951214,0.600618199,0.940976551,1.062725738,0.989942517,1.010159663,1.218016744,0.821006776,1.045036691,0.956904201,1.027525274,0.973212071,1.634917061,0.611651823,1.101265418,0.908046311,0.96879833,1.032206569,56.21875248,U5574B_1_0_1
U5574B,1,0,3,-5,850,WS1,11/03/2024,PRTN_FULL,5,1,3184.217807,2.40064059,2.619586187,4.11917787,4.290826549,5.082724307,5.110864412,3.946227827,6.632429269,3.253591984,3.061041011,3.488560395,3.450977174,2.337571973,2.779332051,4.085735746,4.276112543,5.125501523,5.243828104,4.006803222,6.523118539,2.928274018,3.173790369,3.675137213,3.656226447,1.091202989,0.916419777,1.041670616,0.95999636,1.005536422,0.994494062,1.680701054,0.59498981,0.940818955,1.062903755,0.989226725,1.010890603,1.18898245,0.841055308,1.046595475,0.955479002,1.023085854,0.977435076,1.628010705,0.614246575,1.083843366,0.922642544,0.994854405,1.005172209,56.14972276,U5574B_1_0_3
U5574B,1,0,5,-5,850,WS1,11/03/2024,PRTN_FULL,5,1,3447.333345,2.38299671,2.675329461,4.094302804,4.256828627,5.047818402,5.066088628,3.964551703,6.65408806,3.27045956,3.078084374,3.506048512,3.465622531,2.330860515,2.826800977,4.079702086,4.299512035,5.153253723,5.261684118,3.957382661,6.535963392,2.867875032,3.190204941,3.678319184,3.647984514,1.122674425,0.890730187,1.039695604,0.961819975,1.00361943,0.996393623,1.678396086,0.595806919,0.941177935,1.062498347,0.988469646,1.011664854,1.212771403,0.824557701,1.053878922,0.948875606,1.021041152,0.979392454,1.651587413,0.605478095,1.11239329,0.898962633,0.991753116,1.00831546,56.208539,U5574B_1_0_5
U5574B,1,0,7,-5,850,WS1,11/03/2024,PRTN_FULL,5,1,3123.843659,2.363176954,2.681794227,4.128772585,4.258190665,5.057779906,5.129981513,3.96189352,6.611700309,3.261136446,3.098576145,3.507375668,3.442203711,2.382032674,2.765310049,4.12678762,4.273845676,5.121242147,5.275398444,3.963401211,6.514526561,2.855530477,3.226416911,3.701097321,3.619628784,1.134825821,0.881192498,1.031345413,0.96960726,1.014275356,0.985925562,1.668823323,0.599224607,0.950152254,1.052462903,0.981418598,1.018933207,1.160903492,0.861398047,1.035634995,0.965591164,1.030101349,0.970778265,1.64367073,0.608394359,1.129883549,0.885046959,0.977988005,1.022507429,56.23305576,U5574B_1_0_7
U5574B,1,0,8,-5,850,WS1,11/03/2024,PRTN_FULL,5,1,3220.688113,2.417980171,2.67458676,4.158338388,4.218198558,5.034426383,5.107382095,3.983437584,6.638263568,3.263302917,3.039088479,3.505720691,3.457655071,2.363252193,2.768058378,4.102844605,4.288587527,5.131319512,5.299893022,4.019769232,6.534982397,2.928666587,3.199425548,3.686314619,3.630718322,1.106124357,0.904057481,1.014395214,0.985809068,1.014491365,0.985715635,1.666466068,0.600072224,0.931292177,1.073776871,0.986289375,1.013901219,1.171291996,0.853758075,1.045271742,0.956689022,1.032851883,0.968193035,1.625710836,0.615115541,1.092451276,0.915372632,0.98491819,1.015312754,56.18680924,U5574B_1_0_8
U5574B,1,0,9,-5,850,WS1,11/03/2024,PRTN_FULL,5,1,2492.799636,2.399280898,2.657449563,4.132033467,4.237675352,5.022532742,5.07836384,3.964816608,6.646982151,3.251503845,3.070843169,3.503685005,3.453812689,2.366552154,2.76176659,4.063912767,4.304394838,5.169262573,5.240322458,3.983351739,6.542537579,2.882391733,3.192229817,3.682626558,3.666988961,1.107602518,0.902850963,1.025566561,0.975070793,1.011116124,0.989006085,1.676491704,0.596483715,0.944437809,1.058830968,0.985765754,1.014439786,1.167000095,0.856897959,1.059175008,0.944131038,1.013746619,0.986439788,1.642470464,0.608838954,1.107493399,0.902939919,0.995753684,1.004264424,56.12080022,U5574B_1_0_9
U5574B,1,1,0,-5,850,WS1,11/03/2024,PRTN_FULL,5,1,2438.255781,2.377121786,2.681352251,4.147852733,4.266181638,5.04281779,5.114326326,3.978609747,6.629274191,3.248642392,3.0879485,3.515066331,3.443122036,2.365955223,2.798334036,4.102330062,4.31266468,5.127767227,5.258090232,3.945351169,6.542024217,2.876861479,3.2062235,3.679714188,3.658981713,1.1279827,0.886538419,1.02852775,0.97226351,1.014180274,0.986017995,1.666228812,0.600157669,0.950535063,1.052039045,0.979532592,1.020895076,1.18275021,0.845487062,1.051271988,0.951228618,1.025415156,0.975214764,1.658160183,0.603078044,1.114486576,0.897274154,0.994365738,1.005666187,56.22083871,U5574B_1_1_0
U5574B,1,1,1,-5,850,WS1,11/03/2024,PRTN_FULL,5,1,2812.352615,2.380075357,2.6797663,4.113126019,4.289624022,5.079307512,5.083997097,3.987501836,6.658466197,3.247464758,3.079736141,3.511710657,3.473372817,2.362714075,2.777364044,4.092973978,4.309592609,5.142590951,5.257928446,3.957744366,6.572584419,2.907729235,3.210638753,3.697396536,3.611835081,1.125916577,0.888165269,1.042910915,0.958854669,1.000923272,0.999077579,1.669834014,0.598861918,0.948350905,1.054462009,0.989082859,1.01103764,1.175497312,0.850703774,1.052924507,0.949735706,1.022427896,0.97806408,1.660689476,0.602159533,1.104173908,0.905654438,0.976858999,1.023689192,56.31419749,U5574B_1_1_1
U5574B,1,1,2,-5,850,WS1,11/03/2024,PRTN_FULL,5,1,2789.77596,2.327901036,2.650954808,4.166518749,4.268804641,5.098597991,5.068290835,3.929166773,6.623357653,3.238474677,3.082110894,3.50885938,3.488062725,2.359128395,2.797434997,4.065212841,4.29420488,5.133717738,5.282512897,3.941053275,6.538204301,2.924489532,3.258063518,3.684953731,3.649174001,1.138774702,0.878136824,1.024549486,0.976038751,0.994055786,1.005979759,1.685690131,0.593228839,0.951716842,1.050732692,0.994073101,1.005962237,1.185791754,0.843318396,1.056329655,0.94667417,1.0289839,0.971832504,1.658999218,0.602773039,1.114062294,0.897615874,0.990290318,1.009804884,56.22375121,U5574B_1_1_2
