lot,wafer,IC X,IC Y,Set temperature [C],PS_VDD set voltage [mV],Test Stage,Sample Time,Test Name,Soft Bin,Hard Bin,iddq meas,nelvt_leak,nelvt_ref,nlvt_leak,nlvt_ref,nlvtll_leak,nlvtll_ref,nsvt_leak,nsvt_ref,nulvt_leak,nulvt_ref,nulvtll_leak,nulvtll_ref,pelvt_leak,pelvt_ref,plvt_leak,plvt_ref,plvtll_leak,plvtll_ref,psvt_leak,psvt_ref,pulvt_leak,pulvt_ref,pulvtll_leak,pulvtll_ref,nelvt_ratio,nelvt_1/ratio,nlvt_ratio,nlvt_1/ratio,nlvtll_ratio,nlvtll_1/ratio,nsvt_ratio,nsvt_1/ratio,nulvt_ratio,nulvt_1/ratio,nulvtll_ratio,nulvtll_1/ratio,pelvt_ratio,pelvt_1/ratio,plvt_ratio,plvt_1/ratio,plvtll_ratio,plvtll_1/ratio,psvt_ratio,psvt_1/ratio,pulvt_ratio,pulvt_1/ratio,pulvtll_ratio,pulvtll_1/ratio,iddq_est,ult
U1892F,1,0,0,-5.0,850.0,WS1,05/03/2024,PRTN_FULL,5.0,1.0,2475.7786898,2.378391083759588,2.669296291338707,4.163642757210925,4.2659283765889295,5.10531659897402,5.101595335730597,3.944834852247443,6.658784026877607,3.3142014136764346,3.072462002287518,3.4995396946947843,3.4447239753825505,2.350106965765397,2.8077627358745425,4.111133051534251,4.314146070499842,5.141601645107373,5.269664862924634,4.008097722987364,6.573028381068846,2.898395446444283,3.170486220283552,3.681825200050967,3.5943561301461275,1.1223117634292832,0.8910180153012447,1.024566377410948,0.976022658997432,0.9992711003967568,1.0007294312854178,1.6879753592432338,0.5924257096077088,0.927059529215288,1.0786793819448168,0.9843363058875048,1.0159129496888488,1.19473827224715,0.8370034033639249,1.0493812816128214,0.9529424790797432,1.0249072617166135,0.9756980337178054,1.6399371560655855,0.6097794639881965,1.0938763460220953,0.9141801115240508,0.976243013953072,1.0243351150352715,56.27859872662823,U1892F_1_0_0
U1892F,1,0,1,-5.0,850.0,WS1,05/03/2024,PRTN_FULL,5.0,1.0,2687.6875375,2.3938990435958147,2.641393000761892,4.122426716134121,4.232984170365111,5.084135986949836,5.0858313160896085,3.9530180161466206,6.639666763259454,3.2740577885156044,3.125718445800169,3.5011758889947,3.47445198831887,2.3691360205350493,2.821989727205865,4.05336576240118,4.295026603759717,5.162766184663519,5.239730601060762,3.998762999226608,6.550799522274694,2.9035553142178974,3.222704526652204,3.694191784202885,3.6296414530999295,1.1033852943081186,0.9063017290139374,1.026818537197592,0.9738819117243585,1.000333454719568,0.9996666564354172,1.6796449538400442,0.5953639176623465,0.9546925093271827,1.047457679022482,0.992367164197654,1.0076915440954934,1.191147195747985,0.8395268053937249,1.0596197963677916,0.9437347277087886,1.0149075928764455,0.9853113791037916,1.6382064962443812,0.6104236567810704,1.1099166979432151,0.9009685157932106,0.9825265349300528,1.0177842169638618,56.23311838620043,U1892F_1_0_1
U1892F,1,0,3,-5.0,850.0,WS1,05/03/2024,PRTN_FULL,5.0,1.0,3184.2178072,2.3503207090240745,2.645313003123223,4.146120862066975,4.243750964107632,5.080590091053005,5.09832234976406,3.960554117965485,6.605186016355983,3.249209161017306,3.095390995570957,3.5059536271920293,3.4494644698485595,2.3453330733027995,2.820649018296397,4.073754058796054,4.309017349196927,5.148729657793752,5.257537454333889,3.9864606583925313,6.5509919445632026,2.926352834018835,3.225357856986465,3.720143696598812,3.632282249444319,1.1255115069898858,0.8884849188920699,1.0235473362423848,0.9769943847161666,1.0034901966884282,0.9965219424166312,1.6677429015283929,0.5996128054771248,0.95265981418131,1.0496926448601938,0.9838876484545196,1.0163762108110508,1.2026645811651124,0.8314870294352762,1.0577509803010547,0.945402101840059,1.0211329403118752,0.9793044181833752,1.6433103210918862,0.6085277912302997,1.1021766820089836,0.9072955509975572,0.976382243719558,1.0241890473043318,56.196292760172085,U1892F_1_0_3
U1892F,1,0,5,-5.0,850.0,WS1,05/03/2024,PRTN_FULL,5.0,1.0,3447.3333449,2.4041253366471573,2.6669655392588703,4.093211836835679,4.262933810341167,5.035296333281705,5.06362496284345,3.963422503918793,6.620089993069648,3.330931461608992,3.0699080940778205,3.498109224509089,3.4812054319433203,2.3556490863630586,2.783293002688665,4.115615400301004,4.307303492439383,5.148810013036624,5.270072965416163,3.967158253161508,6.523961290007991,2.8836418425034465,3.161994891600792,3.690291272056786,3.6488691646449736,1.1093288268315808,0.90144596968255,1.0414642535668748,0.9601865801683876,1.005626010404691,0.9944054645101842,1.6702963124733996,0.5986961669808066,0.9216365240355064,1.0850264436367698,0.9951677344871528,1.004855729687958,1.1815397373069074,0.8463532528151001,1.0465758030073362,0.9554969617360723,1.0235516463168195,0.9769902706897412,1.6444923226364652,0.6080904034850043,1.096528301467457,0.911969165466796,0.9887753826573352,1.0113520396437243,56.22459303792103,U1892F_1_0_5
U1892F,1,0,7,-5.0,850.0,WS1,05/03/2024,PRTN_FULL,5.0,1.0,3123.8436586,2.410608299078246,2.693039109723532,4.142515468787556,4.272696152614944,5.098014235781491,5.118020264835273,3.990286918768537,6.64142620383227,3.252057133955065,3.0721582873267432,3.5112460426161607,3.485336092509595,2.328539768633178,2.769571369929108,4.129137241378035,4.2994674467648,5.134961344064905,5.281042853296889,3.985903398052292,6.566912141324003,2.9206049118388955,3.248974979180197,3.694495191290415,3.613738485169352,1.1171616354068306,0.8951256186270983,1.0314255154406191,0.9695319584689598,1.0039242787737557,0.9960910609926188,1.664398159589465,0.6008177756256692,0.9446815233502572,1.0585578052310782,0.9926208674094336,1.0074339889809334,1.1894026493499872,0.8407581743209531,1.0412507977889154,0.9603834178312172,1.028448414592415,0.9723385109172544,1.6475341937621766,0.6069676755639775,1.112432210878722,0.8989311800042985,0.9781413422024632,1.0223471362004986,56.38456871778279,U1892F_1_0_7
U1892F,1,0,8,-5.0,850.0,WS1,05/03/2024,PRTN_FULL,5.0,1.0,3220.6881132,2.396050221138227,2.666495850914906,4.132496475439852,4.242114075274063,5.043269360226961,5.125041981571293,4.009681063340339,6.628541140926424,3.2501076162103537,3.095045924500204,3.5165250399558765,3.468144501928226,2.3370872261922515,2.8091924880204133,4.079057170090611,4.346535711913354,5.15197087089438,5.27659824233724,3.9786914334350025,6.556274325075514,2.8938434030211697,3.2083357636552354,3.687060927111377,3.667799434560146,1.1128714362456915,0.8985763920525562,1.0265257576106086,0.9741596765459144,1.0162142085824764,0.9840444972668768,1.6531342608592403,0.6049115451035633,0.9522902900393948,1.0500999647477571,0.9862419469567442,1.0139499775746803,1.202005837239267,0.8319427152673167,1.0655736192628067,0.9384616716504558,1.0241902321589067,0.976381114172593,1.6478468950820735,0.6068524952072039,1.1086763576445553,0.9019764813281992,0.994775922358755,1.0052515119473922,56.2509318051593,U1892F_1_0_8
U1892F,1,0,9,-5.0,850.0,WS1,05/03/2024,PRTN_FULL,5.0,1.0,2492.7996359,2.383008280826044,2.642274527628225,4.137114715687068,4.254205846080509,5.064722981671644,5.118682811878626,4.004290183050682,6.665113305953272,3.2746714451730816,3.058560327401434,3.508389465756971,3.4890827932122384,2.347103774111797,2.7981759970767834,4.0808797337474365,4.269380838064541,5.12405622435048,5.2396085153649326,3.988616751741191,6.547585305326259,2.894190836741369,3.2047147969071874,3.6711459869446967,3.602856466461672,1.1087978790876505,0.9018776269871908,1.0283026066329406,0.9724763834591316,1.010654053617987,0.9894582586594816,1.6644930814867749,0.6007835124834343,0.9340052517054196,1.0706577914568247,0.9944969984851534,1.0055334521101913,1.1921824795052716,0.8387977656029446,1.046191291244941,0.9558481401714074,1.02255094127682,0.9779463884227992,1.641567920123681,0.609173697744201,1.1072921509610762,0.9031040264595466,0.9813983097578044,1.0189542717337532,56.2254258625595,U1892F_1_0_9
U1892F,1,1,0,-5.0,850.0,WS1,05/03/2024,PRTN_FULL,5.0,1.0,2438.2557805,2.3800860833770434,2.6343922707272203,4.132453572241196,4.263094552046879,5.054221585489525,5.07108416198936,3.974776570023361,6.630937830057769,3.263937732090931,3.0574404873631096,3.520437169707749,3.5091213426242027,2.353918949651804,2.801617829841632,4.052443226901969,4.288243988444062,5.1694449284614095,5.280366502418387,4.017218746864604,6.52423641892109,2.9179528397205226,3.216410563528367,3.706361667661507,3.635792338541636,1.1068474746045105,0.9034668488152008,1.031613417433951,0.9693553642287954,1.0033363350250109,0.9966747590926948,1.668254230958898,0.5994290207345727,0.9367337058248548,1.0675392523848977,0.996785675602759,1.003224689595682,1.1901929886991445,0.8401998747219799,1.058187307838575,0.9450122795770184,1.0214571536193908,0.9789935842699222,1.624068000781184,0.6157377643787055,1.1022832582299138,0.9072078275105404,0.9809599452380487,1.019409614892411,56.231413488323895,U1892F_1_1_0
U1892F,1,1,1,-5.0,850.0,WS1,05/03/2024,PRTN_FULL,5.0,1.0,2812.3526149,2.413675639812928,2.678815418956826,4.099107220798023,4.26401491401029,5.077131622697886,5.071525040251764,3.9926408390421098,6.661946678991347,3.263376909103464,3.0876165182643955,3.518259716328683,3.474135539295418,2.357095907808948,2.793561909727146,4.082167214922251,4.2941088716188185,5.151635260460748,5.266081829564055,4.008976473073177,6.558829379731216,2.94936515816968,3.207179931467202,3.6603802612024414,3.65704500624129,1.1098489684241282,0.9010234981971444,1.0402301487444778,0.9613257231651724,0.9988957185153412,1.0011055022703474,1.6685564636436572,0.5993204436224362,0.9461415595762874,1.0569242941276484,0.9874585219424026,1.0127007644158332,1.185171082972147,0.8437600396832339,1.0519189061932157,0.9506436229185152,1.0222155807461166,0.978267225461481,1.6360358869114011,0.6112335358901296,1.0874136498776292,0.9196132493945922,0.9990888228208136,1.0009120081802274,56.32358432694644,U1892F_1_1_1
U1892F,1,1,2,-5.0,850.0,WS1,05/03/2024,PRTN_FULL,5.0,1.0,2789.7759602,2.397285856040822,2.678562924832548,4.166068575427085,4.256030941449183,5.048319957736478,5.083511701483363,3.950204357080618,6.62182327511317,3.264013643829394,3.0885349436996226,3.5254752164636747,3.4492558708639405,2.341640210987819,2.766924332145505,4.099724388588762,4.255800287224471,5.165416017030251,5.26760835112412,4.011537848340245,6.535570612427451,2.910626980432111,3.194451379085194,3.681445388376818,3.623031478345093,1.117331468036216,0.8949895609380504,1.021594067498727,0.9788623797007768,1.0069709812455436,0.9930772769271652,1.6763242294651812,0.5965433073284651,0.946238368071312,1.0568161614903322,0.9783804052163532,1.0220973301063463,1.1816180466845845,0.8462971624424888,1.0380698514929767,0.9633263104229224,1.0197839503646835,0.9805998610219264,1.6291933067842082,0.613800704824804,1.0975131477036422,0.9111508159080628,0.9841328869861412,1.0161229374850496,56.20411776008312,U1892F_1_1_2
